22;63;01;1;0977278;07506;ul.;Jesionowa;;2020-12-29
22;63;01;1;0977278;07582;ul.;Jodłowa;;2020-12-29
22;63;01;1;0977278;07606;ul.;Jordana;Henryka;2020-12-29
22;63;01;1;0977278;41071;ul.;Josepha;Rabina dr. Maxa;2020-12-29
22;63;01;1;0977278;37217;ul.;Kaczmarskiego;Jacka;2020-12-29
22;63;01;1;0977278;07759;ul.;Kadłubka;Wincentego;2020-12-29
22;63;01;1;0977278;07804;ul.;Kalinowa;;2020-12-29
22;63;01;1;0977278;08153;ul.;Kasprowicza;Jana;2020-12-29
22;63;01;1;0977278;08171;ul.;Kasztanowa;;2020-12-29
22;63;01;1;0977278;08183;ul.;Kaszubska;;2020-12-29
22;63;01;1;0977278;08396;ul.;Kiepury;Jana;2020-12-29
22;63;01;1;0977278;31136;ul.;Kijowskiego;Władysława;2020-12-29
22;63;01;1;0977278;08435;ul.;Kilińskiego;Jana;2020-12-29
22;63;01;1;0977278;08574;ul.;Klonowa;;2020-12-29
22;63;01;1;0977278;08664;ul.;Kniaziewicza;Karola;2020-12-29
22;63;01;1;0977278;08728;ul.;Kochanowskiego;Jana;2020-12-29
22;63;01;1;0977278;50055;rondo;Kolbego;św. Maksymiliana;2020-12-29
22;63;01;1;0977278;09000;ul.;Kołłątaja;;2020-12-29
22;63;01;1;0977278;09009;ul.;Kołobrzeska;;2020-12-29
22;63;01;1;0977278;09111;ul.;Konarskiego;Stanisława;2020-12-29
22;63;01;1;0977278;09186;ul.;Konopnickiej;Marii;2020-12-29
22;63;01;1;0977278;09223;ul.;Konwaliowa;;2020-12-29
22;63;01;1;0977278;09282;ul.;Kopernika;Mikołaja;2020-12-29
22;63;01;1;0977278;09357;ul.;Korfantego;Wojciecha;2020-12-29
22;63;01;1;0977278;09463;ul.;Kossaka;Juliusza;2020-12-29
22;63;01;1;0977278;09503;ul.;Kosynierów Gdyńskich;;2020-12-29
22;63;01;1;0977278;09509;ul.;Koszalińska;;2020-12-29
22;63;01;1;0977278;09582;ul.;Kościuszki;Tadeusza;2020-12-29
22;63;01;1;0977278;09605;ul.;Kotarbińskiego;prof. Tadeusza;2020-12-29
22;63;01;1;0977278;09665;ul.;Kowalska;;2020-12-29
22;63;01;1;0977278;09719;ul.;Kozietulskiego;Jana;2020-12-29
22;63;01;1;0977278;09782;ul.;Krajewskiego;Rafała;2020-12-29
22;63;01;1;0977278;09808;ul.;Krakusa;;2020-12-29
22;63;01;1;0977278;09848;ul.;Krasińskiego;Zygmunta;2020-12-29
22;63;01;1;0977278;10157;ul.;Krzywa;;2020-12-29
22;63;01;1;0977278;50057;rondo;Kurowskiej;Zofii;2020-12-29
22;63;01;1;0977278;10493;ul.;Kusocińskiego;Janusza;2020-12-29
22;63;01;1;0977278;31137;ul.;Kwapisza;Władysława;2020-12-29
22;63;01;1;0977278;10562;ul.;Kwiatowa;;2020-12-29
22;63;01;1;0977278;10718;ul.;Lawendowa;;2020-12-29
22;63;01;1;0977278;10775;ul.;Legionów Polskich;;2020-12-29
22;63;01;1;0977278;10780;ul.;Legnicka;;2020-12-29
22;63;01;1;0977278;10793;ul.;Lelewela;Joachima;2020-12-29
22;63;01;1;0977278;10870;ul.;Leszczynowa;;2020-12-29
22;63;01;1;0977278;10898;ul.;Leśna;;2020-12-29
22;63;01;1;0977278;50053;rondo;Lewenstam;Zofii;2020-12-29
22;63;01;1;0977278;11074;ul.;Limanowskiego;Bolesława;2020-12-29
22;63;01;1;0977278;11139;ul.;Lipowa;;2020-12-29
22;63;01;1;0977278;11205;ul.;Listopada;11;2020-12-29
22;63;01;1;0977278;11223;ul.;Litewska;;2020-12-29
22;63;01;1;0977278;11242;ul.;Lokajskiego;Eugeniusza;2020-12-29
22;63;01;1;0977278;11265;ul.;Lotha;prof.;2020-12-29
22;63;01;1;0977278;26969;ul.;Lutosławskiego;Witolda;2020-12-29
22;63;01;1;0977278;31141;ul.;Łady-Cybulskiego;Edwarda;2020-12-29
22;63;01;1;0977278;38322;ul.;Łajming;Anny;2020-12-29
22;63;01;1;0977278;11596;ul.;Łąkowa;;2020-12-29
22;63;01;1;0977278;11687;ul.;Łotewska;;2020-12-29
22;63;01;1;0977278;11749;ul.;Łukasiewicza;Ignacego;2020-12-29
22;63;01;1;0977278;32202;ul.;Madalińskiego;Antoniego;2020-12-29
22;63;01;1;0977278;12004;ul.;Makowa;;2020-12-29
22;63;01;1;0977278;12037;ul.;Malczewskiego;Jacka;2020-12-29
22;63;01;1;0977278;12065;ul.;Malinowa;;2020-12-29
22;63;01;1;0977278;12130;ul.;Małachowskiego;Stanisława;2020-12-29
22;63;01;1;0977278;12133;ul.;Małcużyńskiego;Witolda;2020-12-29
22;63;01;1;0977278;12418;ul.;Marusarzówny;Heleny;2020-12-29
22;63;01;1;0977278;12489;ul.;Matejki;Jana;2020-12-29
22;63;01;1;0977278;46155;ul.;Mazowieckiego;Tadeusza;2020-12-29
22;63;01;1;0977278;51320;ul.;Michałowskiego;profesora Kazimierza;2020-12-29
22;63;01;1;0977278;12740;ul.;Mickiewicza;Adama;2020-12-29
22;63;01;1;0977278;12765;ul.;Miedziana;;2020-12-29
22;63;01;1;0977278;12772;ul.;Miejska;;2020-12-29
22;63;01;1;0977278;12810;ul.;Mierosławskiego;Ludwika;2020-12-29
22;63;01;1;0977278;12832;ul.;Mieszka I;;2020-12-29
22;63;01;1;0977278;12896;ul.;Mikołajska;;2020-12-29
22;63;01;1;0977278;12964;ul.;Miłosza;Czesława;2020-12-29
22;63;01;1;0977278;55522;ul.;Mireckiej;Mirosławy;2020-12-29
22;63;01;1;0977278;51514;ul.;MKS Cieśliki;;2020-12-29
22;63;01;1;0977278;13132;ul.;Młyńska;;2020-12-29
22;63;01;1;0977278;13154;ul.;Mochnackiego;Maurycego;2020-12-29
22;63;01;1;0977278;51983;ul.;Modrzejewskiego;dra Alfonsa;2020-12-29
22;63;01;1;0977278;13184;ul.;Modrzewiowa;;2020-12-29
22;63;01;1;0977278;13246;ul.;Moniuszki;Stanisława;2020-12-29
22;63;01;1;0977278;13279;ul.;Morcinka;Gustawa;2020-12-29
22;63;01;1;0977278;13296;ul.;Morska;;2020-12-29
22;63;01;1;0977278;13378;ul.;Mostnika;Michała;2020-12-29
22;63;01;1;0977278;13486;ul.;Murarska;;2020-12-29
22;63;01;1;0977278;13563;ul.;Myśliwska;;2020-12-29
22;63;01;1;0977278;13665;ul.;Na Skarpie;;2020-12-29
22;63;01;1;0977278;13706;ul.;Na Wzgórzu;;2020-12-29
22;63;01;1;0977278;13830;ul.;Nad Śluzami;;2020-12-29
22;63;01;1;0977278;40077;ul.;Nalepy;Tadeusza;2020-12-29
22;63;01;1;0977278;13967;ul.;Nałkowskiej;Zofii;2020-12-29
22;63;01;1;0977278;14018;ul.;Narutowicza;Gabriela;2020-12-29
22;63;01;1;0977278;14140;ul.;Niedziałkowskiego;Mieczysława;2020-12-29
22;63;01;1;0977278;27319;ul.;Niemcewicza;Juliana;2020-12-29
22;63;01;1;0977278;37219;ul.;Niemena;Czesława;2020-12-29
22;63;01;1;0977278;14316;ul.;Norweska;;2020-12-29
22;63;01;1;0977278;14319;ul.;Norwida;Cypriana Kamila;2020-12-29
22;63;01;1;0977278;37415;ul.;Nowaka-Jeziorańskiego;Jana;2020-12-29
22;63;01;1;0977278;14411;ul.;Nowobramska;;2020-12-29
22;63;01;1;0977278;14495;ul.;Nowowiejska;;2020-12-29
22;63;01;1;0977278;51981;al.;Nullo;Francesco;2020-12-29
22;63;01;1;0977278;14663;ul.;Obrońców Wybrzeża;;2020-12-29
22;63;01;1;0977278;14834;ul.;Ogrodowa;;2020-12-29
22;63;01;1;0977278;14945;ul.;Olchowa;;2020-12-29
22;63;01;1;0977278;14989;ul.;Olimpijska;;2020-12-29
22;63;01;1;0977278;15126;ul.;Ordonówny;Hanki;2020-12-29
22;63;01;1;0977278;15140;ul.;Orkana;Władysława;2020-12-29
22;63;01;1;0977278;15148;ul.;Orląt Lwowskich;;2020-12-29
22;63;01;1;0977278;15174;ul.;Orłowicza;Mieczysława;2020-12-29
22;63;01;1;0977278;51323;ul.;Orłowskiego;Prof. Wiktora;2020-12-29
22;63;01;1;0977278;15211;ul.;Orzeszkowej;Elizy;2020-12-29
22;63;01;1;0977278;31466;ul.;Osieckiej;Agnieszki;2020-12-29
22;63;01;1;0977278;15384;ul.;Ostroroga;Jana;2020-12-29
22;63;01;1;0977278;15479;ul.;Owocowa;;2020-12-29
22;63;01;1;0977278;15532;ul.;Paderewskiego;Ignacego Jana;2020-12-29
22;63;01;1;0977278;50061;rondo;Papisten;Triny;2020-12-29
22;63;01;1;0977278;50366;park;Park im. Józefa Trendela;;2020-12-29
22;63;01;1;0977278;53772;park;Park Ireny Sendlerowej;;2020-12-29
22;63;01;1;0977278;15710;ul.;Parkowa;;2020-12-29
22;63;01;1;0977278;15733;ul.;Partyzantów;;2020-12-29
22;63;01;1;0977278;15822;ul.;Paukszty;Eugeniusza;2020-12-29
22;63;01;1;0977278;16057;ul.;Piastów;;2020-12-29
22;63;01;1;0977278;16116;ul.;Piekiełko;;2020-12-29
22;63;01;1;0977278;31083;ul.;Pileckiego;Rotmistrza Witolda;2020-12-29
22;63;01;1;0977278;16264;ul.;Piłsudskiego;Józefa;2020-12-29
22;63;01;1;0977278;38321;ul.;Pio;Świętego Ojca;2020-12-29
22;63;01;1;0977278;39985;ul.;Piotra;Świętego;2020-12-29
22;63;01;1;0977278;50360;pl.;Plac Błogosławionego Bronisława Kostkowskiego;;2020-12-29
22;63;01;1;0977278;16531;ul.;Płowiecka;;2020-12-29
22;63;01;1;0977278;16713;ul.;Podchorążych;;2020-12-29
22;63;01;1;0977278;16742;ul.;Podgórna;;2020-12-29
22;63;01;1;0977278;16900;ul.;Pogodna;;2020-12-29
22;63;01;1;0977278;27712;ul.;Policjantów;;2020-12-29
22;63;01;1;0977278;17011;ul.;Polna;;2020-12-29
22;63;01;1;0977278;17088;ul.;Pomorska;;2020-12-29
22;63;01;1;0977278;36749;pl.;Pomorskich;Książąt;2020-12-29
22;63;01;1;0977278;33487;ul.;Poniatowskiego;ks. Józefa;2020-12-29
22;63;01;1;0977278;17171;ul.;Poprzeczna;;2020-12-29
22;63;01;1;0977278;17217;ul.;Portowa;;2020-12-29
22;63;01;1;0977278;31145;ul.;Posmykiewicza;Jana;2020-12-29
22;63;01;1;0977278;17368;ul.;Powstańców Warszawskich;;2020-12-29
22;63;01;1;0977278;17377;ul.;Powstańców Wielkopolskich;;2020-12-29
22;63;01;1;0977278;17390;ul.;Poziomkowa;;2020-12-29
22;63;01;1;0977278;17394;ul.;Poznańska;;2020-12-29
22;63;01;1;0977278;17475;ul.;Prądzyńskiego;Ignacego;2020-12-29
22;63;01;1;0977278;17547;ul.;Prosta;;2020-12-29
22;63;01;1;0977278;17577;ul.;Prusa;Bolesława;2020-12-29
22;63;01;1;0977278;17635;ul.;Przechodnia;;2020-12-29
22;63;01;1;0977278;17740;ul.;Przemysława II;;2020-12-29
22;63;01;1;0977278;17742;ul.;Przemysłowa;;2020-12-29
22;63;01;1;0977278;44214;ul.;Przybory;Jeremiego;2020-12-29
22;63;01;1;0977278;17866;ul.;Przybosia;Juliana;2020-12-29
22;63;01;1;0977278;18024;ul.;Psie Pole;;2020-12-29
22;63;01;1;0977278;18095;ul.;Pułaskiego;gen. Kazimierza;2020-12-29
22;63;01;1;0977278;18273;ul.;Racławicka;;2020-12-29
22;63;01;1;0977278;18467;ul.;Raszyńska;;2020-12-29
22;63;01;1;0977278;18565;ul.;Reja;Mikołaja;2020-12-29
22;63;01;1;0977278;18575;ul.;Rejtana;Tadeusza;2020-12-29
22;63;01;1;0977278;41478;ul.;Religi;prof. Zbigniewa;2020-12-29
22;63;01;1;0977278;31138;ul.;Repelowskiego;Stanisława;2020-12-29
22;63;01;1;0977278;18648;ul.;Reymonta;Władysława;2020-12-29
22;63;01;1;0977278;46045;ul.;Riedla;Ryszarda;2020-12-29
22;63;01;1;0977278;18847;ul.;Romera;prof. Eugeniusza;2020-12-29
22;63;01;1;0977278;40841;rondo;Rondo "Solidarności";;2020-12-29
22;63;01;1;0977278;50358;rondo;Rondo Aleksego Antkiewicza;;2020-12-29
22;63;01;1;0977278;55628;rondo;Rondo gen. bryg. Mieczysława Mozdyniewicza;;2020-12-29
22;63;01;1;0977278;50357;rondo;Rondo gen. bryg. Stanisława Grzmota-Skotnickiego;;2020-12-29
22;63;01;1;0977278;51296;rondo;rondo Generała Ryszarda Kuklińskiego;;2020-12-29
22;63;01;1;0977278;50494;rondo;Rondo harcmistrza Stanisława Kiejdo;;2020-12-29
22;63;01;1;0977278;56674;rondo;Rondo Im. Haliny Jastrzębskiej;;2020-12-29
22;63;01;1;0977278;50354;rondo;Rondo Inwalidów Wojennych RP;;2020-12-29
22;63;01;1;0977278;52119;rondo;rondo Izabeli Jarugi-Nowackiej;;2020-12-29
22;63;01;1;0977278;42548;rondo;Rondo Jacka Kuronia;;2020-12-29
22;63;01;1;0977278;56677;rondo;Rondo Kolejarzy Słupskich;;2020-12-29
22;63;01;1;0977278;50368;rondo;Rondo Konstytucji;;2020-12-29
22;63;01;1;0977278;50352;rondo;Rondo Księdza Biskupa Ignacego Jeża;;2020-12-29
22;63;01;1;0977278;50356;rondo;Rondo Stanisława Kądzieli;;2020-12-29
22;63;01;1;0977278;49194;rondo;Rondo Staromiejskie;;2020-12-29
22;63;01;1;0977278;50364;rondo;Rondo Stefana Kisielewskiego;;2020-12-29
22;63;01;1;0977278;50359;rondo;Rondo Stefana Morawskiego;;2020-12-29
22;63;01;1;0977278;50362;rondo;Rondo Witolda Zblewskiego;;2020-12-29
22;63;01;1;0977278;44137;rondo;Rondo Zesłańców Sybiru;;2020-12-29
22;63;01;1;0977278;51319;ul.;Roweckiego "GROTA";Generała Stefana;2020-12-29
22;63;01;1;0977278;19000;ul.;Różana;;2020-12-29
22;63;01;1;0977278;19142;ul.;Rybacka;;2020-12-29
22;63;01;1;0977278;51321;ul.;Rydygiera;Prof. Ludwika;2020-12-29
22;63;01;1;0977278;19274;ul.;Rynek Rybacki;;2020-12-29
22;63;01;1;0977278;19335;ul.;Rzemieślnicza;;2020-12-29
22;63;01;1;0977278;19404;ul.;Sadowa;;2020-12-29
22;63;01;1;0977278;19581;ul.;Sądowa;;2020-12-29
22;63;01;1;0977278;51515;ul.;Sibeliusa;Jeana;2020-12-29
22;63;01;1;0977278;50065;rondo;Siedzikówny ps. Inka;Danuty;2020-12-29
22;63;01;1;0977278;19831;al.;Sienkiewicza;Henryka;2020-12-29
22;63;01;1;0977278;19866;ul.;Sierpinka;;2020-12-29
22;63;01;1;0977278;19907;ul.;Sikorskiego;gen. Władysława;2020-12-29
22;63;01;1;0977278;20012;ul.;Skargi;Piotra;2020-12-29
22;63;01;1;0977278;51989;skwer;Skwer im. Heinricha von Stephana;;2020-12-29
22;63;01;1;0977278;51988;skwer;Skwer im. Heleny Szpilewskiej;;2020-12-29
22;63;01;1;0977278;56672;skwer;Skwer Im. Jana Dydaka;;2020-12-29
22;63;01;1;0977278;20198;ul.;Sławieńska;;2020-12-29
22;63;01;1;0977278;20254;ul.;Słoneczna;;2020-12-29
22;63;01;1;0977278;20291;ul.;Słowackiego;Juliusza;2020-12-29
22;63;01;1;0977278;20294;ul.;Słowiańska;;2020-12-29
22;63;01;1;0977278;50064;rondo;Słupskiego Pułku Lotnictwa Myśliwskiego;28;2020-12-29
22;63;01;1;0977278;31146;ul.;Sojki;Stanisława;2020-12-29
22;63;01;1;0977278;51318;ul.;Sokolnickiego;Generała Michała;2020-12-29
22;63;01;1;0977278;20551;ul.;Solskiego;Ludwika;2020-12-29
22;63;01;1;0977278;20598;ul.;Sosnowa;;2020-12-29
22;63;01;1;0977278;37884;ul.;Sowińskiego;Generała Józefa;2020-12-29
22;63;01;1;0977278;20641;ul.;Spacerowa;;2020-12-29
22;63;01;1;0977278;20677;ul.;Spokojna;;2020-12-29
22;63;01;1;0977278;20683;ul.;Sportowa;;2020-12-29
22;63;01;1;0977278;20798;ul.;Staffa;Leopolda;2020-12-29
22;63;01;1;0977278;10878;ul.;Stanisława Leszczyńskiego;;2020-12-29
22;63;01;1;0977278;38746;ul.;Staniuków;Braci;2020-12-29
22;63;01;1;0977278;21030;pl.;Stary Rynek;;2020-12-29
22;63;01;1;0977278;21047;ul.;Starzyńskiego;Stefana;2020-12-29
22;63;01;1;0977278;21071;ul.;Staszica;Stanisława;2020-12-29
22;63;01;1;0977278;00891;ul.;Stefana Batorego;;2020-12-29
22;63;01;1;0977278;21308;ul.;Struga;Andrzeja;2020-12-29
22;63;01;1;0977278;21325;ul.;Strumykowa;;2020-12-29
22;63;01;1;0977278;21435;ul.;Stwosza;Wita;2020-12-29
22;63;01;1;0977278;21499;ul.;Sucharskiego;mjr. Henryka;2020-12-29
22;63;01;1;0977278;21575;ul.;Sułkowskiego;Józefa;2020-12-29
22;63;01;1;0977278;21654;ul.;Sygietyńskiego;Tadeusza;2020-12-29
22;63;01;1;0977278;31140;ul.;Szafranka;Franciszka;2020-12-29
22;63;01;1;0977278;36561;ul.;Szarmacha;Stanisława;2020-12-29
22;63;01;1;0977278;21787;ul.;Szarych Szeregów;;2020-12-29
22;63;01;1;0977278;21805;ul.;Szczecińska;;2020-12-29
22;63;01;1;0977278;21970;ul.;Szkolna;;2020-12-29
22;63;01;1;0977278;50062;rondo;Szołdry;Tadeusza;2020-12-29
22;63;01;1;0977278;46419;ul.;Szpilewskiego;Stanisława;2020-12-29
22;63;01;1;0977278;50056;rondo;Szumskiego;Jana;2020-12-29
22;63;01;1;0977278;22179;ul.;Szwedzka;;2020-12-29
22;63;01;1;0977278;22238;ul.;Szymanowskiego;Karola;2020-12-29
22;63;01;1;0977278;44360;ul.;św. Klary z Asyżu;;2020-12-29
22;63;01;1;0977278;22508;ul.;Świerkowa;;2020-12-29
22;63;01;1;0977278;22555;ul.;Świętopełka;;2020-12-29
22;63;01;1;0977278;22723;ul.;Teatralna;;2020-12-29
22;63;01;1;0977278;22738;ul.;Teligi;Leonida;2020-12-29
22;63;01;1;0977278;22880;ul.;Topolowa;;2020-12-29
22;63;01;1;0977278;22907;ul.;Towarowa;;2020-12-29
22;63;01;1;0977278;22944;ul.;Tramwajowa;;2020-12-29
22;63;01;1;0977278;22965;ul.;Traugutta;Romualda;2020-12-29
22;63;01;1;0977278;31139;ul.;Trzeciak;Aleksandry;2020-12-29
22;63;01;1;0977278;23184;ul.;Turystyczna;;2020-12-29
